,startTime,bottomTeam,bgBottom,topTeam,place,startDayTime,bgTop,gameID
316,18:00,日本ハム,08,楽天,札幌ドーム,2020-08-21 18:00:00,10,20202481
317,18:00,ロッテ,09,ソフトバンク,ZOZOマリン,2020-08-21 18:00:00,12,20202482
318,18:00,オリックス,11,西武,京セラD大阪,2020-08-21 18:00:00,07,20202483
319,14:00,中日,04,DeNA,ナゴヤドーム,2020-08-22 14:00:00,03,20202485
320,18:00,ヤクルト,02,阪神,神宮,2020-08-22 18:00:00,05,20202484
321,18:00,広島,06,巨人,マツダスタジアム,2020-08-22 18:00:00,01,20202486
322,14:00,日本ハム,08,楽天,札幌ドーム,2020-08-22 14:00:00,10,20202487
323,14:00,オリックス,11,西武,京セラD大阪,2020-08-22 14:00:00,07,20202489
324,17:00,ロッテ,09,ソフトバンク,ZOZOマリン,2020-08-22 17:00:00,12,20202488
325,14:00,中日,04,DeNA,ナゴヤドーム,2020-08-23 14:00:00,03,20202491
326,18:00,ヤクルト,02,阪神,神宮,2020-08-23 18:00:00,05,20202490
327,18:00,広島,06,巨人,マツダスタジアム,2020-08-23 18:00:00,01,20202492
328,13:00,オリックス,11,西武,京セラD大阪,2020-08-23 13:00:00,07,20202495
329,14:00,日本ハム,08,楽天,札幌ドーム,2020-08-23 14:00:00,10,20202493
330,17:00,ロッテ,09,ソフトバンク,ZOZOマリン,2020-08-23 17:00:00,12,20202494
331,18:00,ヤクルト,02,巨人,神宮,2020-08-25 18:00:00,01,20202496
332,18:00,DeNA,03,広島,横浜,2020-08-25 18:00:00,06,20202497
333,18:00,阪神,05,中日,甲子園,2020-08-25 18:00:00,04,20202498
334,18:00,楽天,10,ロッテ,楽天生命パーク,2020-08-25 18:00:00,09,20202499
335,18:00,西武,07,日本ハム,メットライフ,2020-08-25 18:00:00,08,20202500
336,18:00,ソフトバンク,12,オリックス,PayPayドーム,2020-08-25 18:00:00,11,20202501
337,18:00,ヤクルト,02,巨人,神宮,2020-08-26 18:00:00,01,20202502
338,18:00,DeNA,03,広島,横浜,2020-08-26 18:00:00,06,20202503
339,18:00,阪神,05,中日,甲子園,2020-08-26 18:00:00,04,20202504
340,18:00,楽天,10,ロッテ,楽天生命パーク,2020-08-26 18:00:00,09,20202505
341,18:00,西武,07,日本ハム,メットライフ,2020-08-26 18:00:00,08,20202506
342,18:00,ソフトバンク,12,オリックス,PayPayドーム,2020-08-26 18:00:00,11,20202507
343,18:00,ヤクルト,02,巨人,神宮,2020-08-27 18:00:00,01,20202508
344,18:00,DeNA,03,広島,横浜,2020-08-27 18:00:00,06,20202509
345,18:00,阪神,05,中日,甲子園,2020-08-27 18:00:00,04,20202510
346,18:00,楽天,10,ロッテ,楽天生命パーク,2020-08-27 18:00:00,09,20202511
347,18:00,西武,07,日本ハム,メットライフ,2020-08-27 18:00:00,08,20202512
348,18:00,ソフトバンク,12,オリックス,PayPayドーム,2020-08-27 18:00:00,11,20202513
349,18:00,巨人,01,中日,東京ドーム,2020-08-28 18:00:00,04,20202514
350,18:00,DeNA,03,ヤクルト,横浜,2020-08-28 18:00:00,02,20202515
351,18:00,広島,06,阪神,マツダスタジアム,2020-08-28 18:00:00,05,20202516
352,18:00,楽天,10,西武,楽天生命パーク,2020-08-28 18:00:00,07,20202517
353,18:00,オリックス,11,ロッテ,京セラD大阪,2020-08-28 18:00:00,09,20202518
354,18:00,ソフトバンク,12,日本ハム,PayPayドーム,2020-08-28 18:00:00,08,20202519
355,14:00,巨人,01,中日,東京ドーム,2020-08-29 14:00:00,04,20202520
356,18:00,DeNA,03,ヤクルト,横浜,2020-08-29 18:00:00,02,20202521
357,18:00,広島,06,阪神,マツダスタジアム,2020-08-29 18:00:00,05,20202522
358,14:00,オリックス,11,ロッテ,京セラD大阪,2020-08-29 14:00:00,09,20202524
359,14:00,ソフトバンク,12,日本ハム,PayPayドーム,2020-08-29 14:00:00,08,20202525
360,18:00,楽天,10,西武,楽天生命パーク,2020-08-29 18:00:00,07,20202523
361,14:00,巨人,01,中日,東京ドーム,2020-08-30 14:00:00,04,20202526
362,18:00,DeNA,03,ヤクルト,横浜,2020-08-30 18:00:00,02,20202527
363,18:00,広島,06,阪神,マツダスタジアム,2020-08-30 18:00:00,05,20202528
364,13:00,オリックス,11,ロッテ,京セラD大阪,2020-08-30 13:00:00,09,20202530
365,13:00,ソフトバンク,12,日本ハム,PayPayドーム,2020-08-30 13:00:00,08,20202531
366,17:00,楽天,10,西武,楽天生命パーク,2020-08-30 17:00:00,07,20202529
367,18:00,巨人,01,DeNA,東京ドーム,2020-09-01 18:00:00,03,20202532
368,18:00,中日,04,広島,ナゴヤドーム,2020-09-01 18:00:00,06,20202533
369,18:00,阪神,05,ヤクルト,甲子園,2020-09-01 18:00:00,02,20202534
370,18:00,日本ハム,08,楽天,札幌ドーム,2020-09-01 18:00:00,10,20202535
371,18:00,ロッテ,09,西武,ZOZOマリン,2020-09-01 18:00:00,07,20202536
372,18:00,オリックス,11,ソフトバンク,京セラD大阪,2020-09-01 18:00:00,12,20202537
373,18:00,巨人,01,DeNA,東京ドーム,2020-09-02 18:00:00,03,20202538
374,18:00,中日,04,広島,ナゴヤドーム,2020-09-02 18:00:00,06,20202539
375,18:00,阪神,05,ヤクルト,甲子園,2020-09-02 18:00:00,02,20202540
376,18:00,日本ハム,08,楽天,札幌ドーム,2020-09-02 18:00:00,10,20202541
377,18:00,ロッテ,09,西武,ZOZOマリン,2020-09-02 18:00:00,07,20202542
378,18:00,オリックス,11,ソフトバンク,京セラD大阪,2020-09-02 18:00:00,12,20202543
379,18:00,巨人,01,DeNA,東京ドーム,2020-09-03 18:00:00,03,20202544
380,18:00,中日,04,広島,ナゴヤドーム,2020-09-03 18:00:00,06,20202545
381,18:00,阪神,05,ヤクルト,甲子園,2020-09-03 18:00:00,02,20202546
382,18:00,日本ハム,08,楽天,札幌ドーム,2020-09-03 18:00:00,10,20202547
383,18:00,ロッテ,09,西武,ZOZOマリン,2020-09-03 18:00:00,07,20202548
384,18:00,オリックス,11,ソフトバンク,京セラD大阪,2020-09-03 18:00:00,12,20202549
385,18:00,ヤクルト,02,中日,神宮,2020-09-04 18:00:00,04,20202550
386,18:00,阪神,05,巨人,甲子園,2020-09-04 18:00:00,01,20202551
387,18:00,広島,06,DeNA,マツダスタジアム,2020-09-04 18:00:00,03,20202552
388,18:00,日本ハム,08,西武,札幌ドーム,2020-09-04 18:00:00,07,20202553
389,18:00,楽天,10,オリックス,楽天生命パーク,2020-09-04 18:00:00,11,20202554
390,18:00,ソフトバンク,12,ロッテ,PayPayドーム,2020-09-04 18:00:00,09,20202555
391,14:00,広島,06,DeNA,マツダスタジアム,2020-09-05 14:00:00,03,20202558
392,18:00,ヤクルト,02,中日,神宮,2020-09-05 18:00:00,04,20202556
393,18:00,阪神,05,巨人,甲子園,2020-09-05 18:00:00,01,20202557
394,14:00,日本ハム,08,西武,札幌ドーム,2020-09-05 14:00:00,07,20202559
395,14:00,楽天,10,オリックス,楽天生命パーク,2020-09-05 14:00:00,11,20202560
396,14:00,ソフトバンク,12,ロッテ,PayPayドーム,2020-09-05 14:00:00,09,20202561
397,13:30,広島,06,DeNA,マツダスタジアム,2020-09-06 13:30:00,03,20202564
398,18:00,ヤクルト,02,中日,神宮,2020-09-06 18:00:00,04,20202562
399,13:00,日本ハム,08,西武,札幌ドーム,2020-09-06 13:00:00,07,20202565
400,13:00,楽天,10,オリックス,楽天生命パーク,2020-09-06 13:00:00,11,20202566
401,13:00,ソフトバンク,12,ロッテ,PayPayドーム,2020-09-06 13:00:00,09,20202567
402,18:00,阪神,05,巨人,甲子園,2020-09-07 18:00:00,01,20203298
403,17:45,DeNA,03,阪神,横浜,2020-09-08 17:45:00,05,20202568
404,18:00,中日,04,巨人,ナゴヤドーム,2020-09-08 18:00:00,01,20202569
405,18:00,広島,06,ヤクルト,マツダスタジアム,2020-09-08 18:00:00,02,20202570
406,18:00,楽天,10,ソフトバンク,楽天生命パーク,2020-09-08 18:00:00,12,20202571
407,18:00,西武,07,オリックス,メットライフ,2020-09-08 18:00:00,11,20202572
408,18:00,ロッテ,09,日本ハム,ZOZOマリン,2020-09-08 18:00:00,08,20202573
409,17:45,DeNA,03,阪神,横浜,2020-09-09 17:45:00,05,20202574
410,18:00,中日,04,巨人,ナゴヤドーム,2020-09-09 18:00:00,01,20202575
411,18:00,広島,06,ヤクルト,マツダスタジアム,2020-09-09 18:00:00,02,20202576
412,18:00,楽天,10,ソフトバンク,楽天生命パーク,2020-09-09 18:00:00,12,20202577
413,18:00,西武,07,オリックス,メットライフ,2020-09-09 18:00:00,11,20202578
414,18:00,ロッテ,09,日本ハム,ZOZOマリン,2020-09-09 18:00:00,08,20202579
415,17:45,DeNA,03,阪神,横浜,2020-09-10 17:45:00,05,20202580
416,18:00,中日,04,巨人,ナゴヤドーム,2020-09-10 18:00:00,01,20202581
417,18:00,広島,06,ヤクルト,マツダスタジアム,2020-09-10 18:00:00,02,20202582
418,18:00,楽天,10,ソフトバンク,楽天生命パーク,2020-09-10 18:00:00,12,20202583
419,18:00,西武,07,オリックス,メットライフ,2020-09-10 18:00:00,11,20202584
420,18:00,ロッテ,09,日本ハム,ZOZOマリン,2020-09-10 18:00:00,08,20202585
421,18:00,巨人,01,ヤクルト,東京ドーム,2020-09-11 18:00:00,02,20202586
422,18:00,DeNA,03,中日,横浜,2020-09-11 18:00:00,04,20202587
423,18:00,阪神,05,広島,甲子園,2020-09-11 18:00:00,06,20202588
424,18:00,楽天,10,日本ハム,楽天生命パーク,2020-09-11 18:00:00,08,20202589
425,18:00,ロッテ,09,オリックス,ZOZOマリン,2020-09-11 18:00:00,11,20202590
426,18:00,ソフトバンク,12,西武,PayPayドーム,2020-09-11 18:00:00,07,20202591
427,14:00,阪神,05,広島,甲子園,2020-09-12 14:00:00,06,20202594
428,17:00,DeNA,03,中日,横浜,2020-09-12 17:00:00,04,20202593
429,18:00,巨人,01,ヤクルト,東京ドーム,2020-09-12 18:00:00,02,20202592
430,18:00,ソフトバンク,12,西武,PayPayドーム,2020-09-12 18:00:00,07,20202597
431,14:00,巨人,01,ヤクルト,東京ドーム,2020-09-13 14:00:00,02,20202598
432,14:00,阪神,05,広島,甲子園,2020-09-13 14:00:00,06,20202600
433,17:00,DeNA,03,中日,横浜,2020-09-13 17:00:00,04,20202599
434,13:00,楽天,10,日本ハム,楽天生命パーク,2020-09-13 13:00:00,08,20202601
435,13:00,ソフトバンク,12,西武,PayPayドーム,2020-09-13 13:00:00,07,20202603
436,17:00,ロッテ,09,オリックス,ZOZOマリン,2020-09-13 17:00:00,11,20202602
437,17:00,楽天,10,日本ハム,楽天生命パーク,2020-09-14 17:00:00,08,20203302
438,18:00,ロッテ,09,オリックス,ZOZOマリン,2020-09-14 18:00:00,11,20203303
439,18:00,巨人,01,阪神,東京ドーム,2020-09-15 18:00:00,05,20202604
440,18:00,ヤクルト,02,DeNA,神宮,2020-09-15 18:00:00,03,20202605
441,18:00,広島,06,中日,マツダスタジアム,2020-09-15 18:00:00,04,20202606
442,18:00,日本ハム,08,ソフトバンク,札幌ドーム,2020-09-15 18:00:00,12,20202607
443,18:00,西武,07,ロッテ,メットライフ,2020-09-15 18:00:00,09,20202608
444,18:00,オリックス,11,楽天,ほっと神戸,2020-09-15 18:00:00,10,20202609
445,18:00,巨人,01,阪神,東京ドーム,2020-09-16 18:00:00,05,20202610
446,18:00,ヤクルト,02,DeNA,神宮,2020-09-16 18:00:00,03,20202611
447,18:00,広島,06,中日,マツダスタジアム,2020-09-16 18:00:00,04,20202612
448,18:00,日本ハム,08,ソフトバンク,札幌ドーム,2020-09-16 18:00:00,12,20202613
449,18:00,西武,07,ロッテ,メットライフ,2020-09-16 18:00:00,09,20202614
450,18:00,オリックス,11,楽天,ほっと神戸,2020-09-16 18:00:00,10,20202615
451,18:00,巨人,01,阪神,東京ドーム,2020-09-17 18:00:00,05,20202616
452,18:00,ヤクルト,02,DeNA,神宮,2020-09-17 18:00:00,03,20202617
453,18:00,日本ハム,08,ソフトバンク,札幌ドーム,2020-09-17 18:00:00,12,20202619
454,18:00,西武,07,ロッテ,メットライフ,2020-09-17 18:00:00,09,20202620
455,18:00,オリックス,11,楽天,ほっと神戸,2020-09-17 18:00:00,10,20202621
456,18:00,ヤクルト,02,広島,神宮,2020-09-18 18:00:00,06,20202622
457,18:00,DeNA,03,巨人,横浜,2020-09-18 18:00:00,01,20202623
458,18:00,中日,04,阪神,ナゴヤドーム,2020-09-18 18:00:00,05,20202624
459,18:00,日本ハム,08,ロッテ,札幌ドーム,2020-09-18 18:00:00,09,20202625
460,18:00,オリックス,11,西武,京セラD大阪,2020-09-18 18:00:00,07,20202626
461,18:00,ソフトバンク,12,楽天,PayPayドーム,2020-09-18 18:00:00,10,20202627
462,14:00,DeNA,03,巨人,横浜,2020-09-19 14:00:00,01,20202629
463,14:00,中日,04,阪神,ナゴヤドーム,2020-09-19 14:00:00,05,20202630
464,18:30,ヤクルト,02,広島,神宮,2020-09-19 18:30:00,06,20202628
465,14:00,日本ハム,08,ロッテ,札幌ドーム,2020-09-19 14:00:00,09,20202631
466,14:00,ソフトバンク,12,楽天,PayPayドーム,2020-09-19 14:00:00,10,20202633
467,18:00,オリックス,11,西武,京セラD大阪,2020-09-19 18:00:00,07,20202632
468,14:00,DeNA,03,巨人,横浜,2020-09-20 14:00:00,01,20202635
469,14:00,中日,04,阪神,ナゴヤドーム,2020-09-20 14:00:00,05,20202636
470,18:30,ヤクルト,02,広島,神宮,2020-09-20 18:30:00,06,20202634
471,13:00,オリックス,11,西武,京セラD大阪,2020-09-20 13:00:00,07,20202638
472,13:00,ソフトバンク,12,楽天,PayPayドーム,2020-09-20 13:00:00,10,20202639
473,14:00,日本ハム,08,ロッテ,札幌ドーム,2020-09-20 14:00:00,09,20202637
474,14:00,阪神,05,DeNA,甲子園,2020-09-21 14:00:00,03,20202642
475,18:00,巨人,01,広島,東京ドーム,2020-09-21 18:00:00,06,20202640
476,18:00,中日,04,ヤクルト,ナゴヤドーム,2020-09-21 18:00:00,02,20202641
477,14:00,阪神,05,DeNA,甲子園,2020-09-22 14:00:00,03,20202645
478,18:00,巨人,01,広島,東京ドーム,2020-09-22 18:00:00,06,20202643
479,18:00,中日,04,ヤクルト,ナゴヤドーム,2020-09-22 18:00:00,02,20202644
480,13:00,楽天,10,ロッテ,楽天生命パーク,2020-09-22 13:00:00,09,20202646
481,18:00,西武,07,日本ハム,メットライフ,2020-09-22 18:00:00,08,20202647
482,18:00,ソフトバンク,12,オリックス,PayPayドーム,2020-09-22 18:00:00,11,20202648
483,18:00,巨人,01,広島,東京ドーム,2020-09-23 18:00:00,06,20202649
484,18:00,中日,04,ヤクルト,ナゴヤドーム,2020-09-23 18:00:00,02,20202650
485,18:00,阪神,05,DeNA,甲子園,2020-09-23 18:00:00,03,20202651
486,18:00,楽天,10,ロッテ,楽天生命パーク,2020-09-23 18:00:00,09,20202652
487,18:00,西武,07,日本ハム,メットライフ,2020-09-23 18:00:00,08,20202653
488,18:00,ソフトバンク,12,オリックス,PayPayドーム,2020-09-23 18:00:00,11,20202654
489,18:00,楽天,10,ロッテ,楽天生命パーク,2020-09-24 18:00:00,09,20202655
490,18:00,西武,07,日本ハム,メットライフ,2020-09-24 18:00:00,08,20202656
491,18:00,ソフトバンク,12,オリックス,PayPayドーム,2020-09-24 18:00:00,11,20202657
492,18:00,巨人,01,中日,東京ドーム,2020-09-25 18:00:00,04,20202658
493,18:00,ヤクルト,02,阪神,神宮,2020-09-25 18:00:00,05,20202659
494,18:00,広島,06,DeNA,マツダスタジアム,2020-09-25 18:00:00,03,20202660
495,18:00,西武,07,楽天,メットライフ,2020-09-25 18:00:00,10,20202661
496,18:00,ロッテ,09,ソフトバンク,ZOZOマリン,2020-09-25 18:00:00,12,20202662
497,18:00,オリックス,11,日本ハム,京セラD大阪,2020-09-25 18:00:00,08,20202663
498,14:00,巨人,01,中日,東京ドーム,2020-09-26 14:00:00,04,20202664
499,14:00,広島,06,DeNA,マツダスタジアム,2020-09-26 14:00:00,03,20202666
500,18:30,ヤクルト,02,阪神,神宮,2020-09-26 18:30:00,05,20202665
501,14:00,西武,07,楽天,メットライフ,2020-09-26 14:00:00,10,20202667
502,14:00,ロッテ,09,ソフトバンク,ZOZOマリン,2020-09-26 14:00:00,12,20202668
503,14:00,オリックス,11,日本ハム,京セラD大阪,2020-09-26 14:00:00,08,20202669
504,13:30,広島,06,DeNA,マツダスタジアム,2020-09-27 13:30:00,03,20202672
505,14:00,巨人,01,中日,東京ドーム,2020-09-27 14:00:00,04,20202670
506,18:30,ヤクルト,02,阪神,神宮,2020-09-27 18:30:00,05,20202671
507,13:00,西武,07,楽天,メットライフ,2020-09-27 13:00:00,10,20202673
508,13:00,ロッテ,09,ソフトバンク,ZOZOマリン,2020-09-27 13:00:00,12,20202674
509,13:00,オリックス,11,日本ハム,京セラD大阪,2020-09-27 13:00:00,08,20202675
510,18:00,広島,06,DeNA,マツダスタジアム,2020-09-28 18:00:00,03,20203301
511,18:00,DeNA,03,ヤクルト,横浜,2020-09-29 18:00:00,02,20202676
512,18:00,阪神,05,中日,甲子園,2020-09-29 18:00:00,04,20202677
513,18:00,広島,06,巨人,マツダスタジアム,2020-09-29 18:00:00,01,20202678
514,18:00,日本ハム,08,ロッテ,札幌ドーム,2020-09-29 18:00:00,09,20202679
515,18:00,楽天,10,ソフトバンク,楽天生命パーク,2020-09-29 18:00:00,12,20202680
516,18:00,オリックス,11,西武,京セラD大阪,2020-09-29 18:00:00,07,20202681
517,18:00,DeNA,03,ヤクルト,横浜,2020-09-30 18:00:00,02,20202682
518,18:00,阪神,05,中日,甲子園,2020-09-30 18:00:00,04,20202683
519,18:00,広島,06,巨人,マツダスタジアム,2020-09-30 18:00:00,01,20202684
520,18:00,日本ハム,08,ロッテ,札幌ドーム,2020-09-30 18:00:00,09,20202685
521,18:00,楽天,10,ソフトバンク,楽天生命パーク,2020-09-30 18:00:00,12,20202686
522,18:00,オリックス,11,西武,京セラD大阪,2020-09-30 18:00:00,07,20202687
523,18:00,DeNA,03,ヤクルト,横浜,2020-10-01 18:00:00,02,20202688
524,18:00,阪神,05,中日,甲子園,2020-10-01 18:00:00,04,20202689
525,18:00,広島,06,巨人,マツダスタジアム,2020-10-01 18:00:00,01,20202690
526,18:00,日本ハム,08,ロッテ,札幌ドーム,2020-10-01 18:00:00,09,20202691
527,18:00,楽天,10,ソフトバンク,楽天生命パーク,2020-10-01 18:00:00,12,20202692
528,18:00,オリックス,11,西武,京セラD大阪,2020-10-01 18:00:00,07,20202693
529,18:00,ヤクルト,02,広島,神宮,2020-10-02 18:00:00,06,20202694
530,18:00,DeNA,03,中日,横浜,2020-10-02 18:00:00,04,20202695
531,18:00,阪神,05,巨人,甲子園,2020-10-02 18:00:00,01,20202696
532,18:00,ロッテ,09,西武,ZOZOマリン,2020-10-02 18:00:00,07,20202697
533,18:00,オリックス,11,楽天,京セラD大阪,2020-10-02 18:00:00,10,20202698
534,18:00,ソフトバンク,12,日本ハム,PayPayドーム,2020-10-02 18:00:00,08,20202699
535,14:00,DeNA,03,中日,横浜,2020-10-03 14:00:00,04,20202701
536,14:00,阪神,05,巨人,甲子園,2020-10-03 14:00:00,01,20202702
537,18:30,ヤクルト,02,広島,神宮,2020-10-03 18:30:00,06,20202700
538,14:00,ロッテ,09,西武,ZOZOマリン,2020-10-03 14:00:00,07,20202703
539,14:00,オリックス,11,楽天,京セラD大阪,2020-10-03 14:00:00,10,20202704
540,18:00,ソフトバンク,12,日本ハム,PayPayドーム,2020-10-03 18:00:00,08,20202705
541,14:00,DeNA,03,中日,横浜,2020-10-04 14:00:00,04,20202707
542,14:00,阪神,05,巨人,甲子園,2020-10-04 14:00:00,01,20202708
543,18:30,ヤクルト,02,広島,神宮,2020-10-04 18:30:00,06,20202706
544,13:00,ロッテ,09,西武,ZOZOマリン,2020-10-04 13:00:00,07,20202709
545,13:00,オリックス,11,楽天,京セラD大阪,2020-10-04 13:00:00,10,20202710
546,14:00,ソフトバンク,12,日本ハム,PayPayドーム,2020-10-04 14:00:00,08,20202711
547,18:00,阪神,05,巨人,甲子園,2020-10-05 18:00:00,01,20203299
548,18:00,巨人,01,DeNA,東京ドーム,2020-10-06 18:00:00,03,20202712
549,18:00,中日,04,ヤクルト,ナゴヤドーム,2020-10-06 18:00:00,02,20202713
550,18:00,広島,06,阪神,マツダスタジアム,2020-10-06 18:00:00,05,20202714
551,18:00,日本ハム,08,楽天,札幌ドーム,2020-10-06 18:00:00,10,20202715
552,18:00,西武,07,ソフトバンク,メットライフ,2020-10-06 18:00:00,12,20202716
553,18:00,ロッテ,09,オリックス,ZOZOマリン,2020-10-06 18:00:00,11,20202717
554,18:00,巨人,01,DeNA,東京ドーム,2020-10-07 18:00:00,03,20202718
555,18:00,中日,04,ヤクルト,ナゴヤドーム,2020-10-07 18:00:00,02,20202719
556,18:00,広島,06,阪神,マツダスタジアム,2020-10-07 18:00:00,05,20202720
557,18:00,日本ハム,08,楽天,札幌ドーム,2020-10-07 18:00:00,10,20202721
558,18:00,西武,07,ソフトバンク,メットライフ,2020-10-07 18:00:00,12,20202722
559,18:00,ロッテ,09,オリックス,ZOZOマリン,2020-10-07 18:00:00,11,20202723
560,18:00,巨人,01,DeNA,東京ドーム,2020-10-08 18:00:00,03,20202724
561,18:00,広島,06,阪神,マツダスタジアム,2020-10-08 18:00:00,05,20202725
562,18:00,日本ハム,08,楽天,札幌ドーム,2020-10-08 18:00:00,10,20202726
563,18:00,西武,07,ソフトバンク,メットライフ,2020-10-08 18:00:00,12,20202727
564,18:00,広島,06,ヤクルト,マツダスタジアム,2020-10-09 18:00:00,02,20202730
565,18:00,日本ハム,08,オリックス,札幌ドーム,2020-10-09 18:00:00,11,20202731
566,18:00,楽天,10,西武,楽天生命パーク,2020-10-09 18:00:00,07,20202732
567,18:00,ソフトバンク,12,ロッテ,PayPayドーム,2020-10-09 18:00:00,09,20202733
568,14:00,中日,04,巨人,ナゴヤドーム,2020-10-10 14:00:00,01,20202734
569,14:00,阪神,05,DeNA,甲子園,2020-10-10 14:00:00,03,20202735
570,18:00,広島,06,ヤクルト,マツダスタジアム,2020-10-10 18:00:00,02,20202736
571,14:00,日本ハム,08,オリックス,札幌ドーム,2020-10-10 14:00:00,11,20202737
572,14:00,ソフトバンク,12,ロッテ,PayPayドーム,2020-10-10 14:00:00,09,20202739
573,13:30,広島,06,ヤクルト,マツダスタジアム,2020-10-11 13:30:00,02,20202742
574,14:00,中日,04,巨人,ナゴヤドーム,2020-10-11 14:00:00,01,20202740
575,14:00,阪神,05,DeNA,甲子園,2020-10-11 14:00:00,03,20202741
576,13:00,楽天,10,西武,楽天生命パーク,2020-10-11 13:00:00,07,20202744
577,13:00,ソフトバンク,12,ロッテ,PayPayドーム,2020-10-11 13:00:00,09,20202745
578,14:00,日本ハム,08,オリックス,札幌ドーム,2020-10-11 14:00:00,11,20202743
579,18:00,中日,04,巨人,ナゴヤドーム,2020-10-12 18:00:00,01,20202746
580,18:00,巨人,01,広島,東京ドーム,2020-10-13 18:00:00,06,20202747
581,18:00,ヤクルト,02,DeNA,神宮,2020-10-13 18:00:00,03,20202748
582,18:00,中日,04,阪神,ナゴヤドーム,2020-10-13 18:00:00,05,20202749
583,18:00,日本ハム,08,西武,札幌ドーム,2020-10-13 18:00:00,07,20202750
584,18:00,ロッテ,09,楽天,ZOZOマリン,2020-10-13 18:00:00,10,20202751
585,18:00,オリックス,11,ソフトバンク,京セラD大阪,2020-10-13 18:00:00,12,20202752
586,18:00,巨人,01,広島,東京ドーム,2020-10-14 18:00:00,06,20202753
587,18:00,ヤクルト,02,DeNA,神宮,2020-10-14 18:00:00,03,20202754
588,18:00,中日,04,阪神,ナゴヤドーム,2020-10-14 18:00:00,05,20202755
589,18:00,日本ハム,08,西武,札幌ドーム,2020-10-14 18:00:00,07,20202756
590,18:00,ロッテ,09,楽天,ZOZOマリン,2020-10-14 18:00:00,10,20202757
591,18:00,オリックス,11,ソフトバンク,京セラD大阪,2020-10-14 18:00:00,12,20202758
592,18:00,巨人,01,広島,東京ドーム,2020-10-15 18:00:00,06,20202759
593,18:00,ヤクルト,02,DeNA,神宮,2020-10-15 18:00:00,03,20202760
594,18:00,中日,04,阪神,ナゴヤドーム,2020-10-15 18:00:00,05,20202761
595,18:00,日本ハム,08,西武,札幌ドーム,2020-10-15 18:00:00,07,20202762
596,18:00,ロッテ,09,楽天,ZOZOマリン,2020-10-15 18:00:00,10,20202763
597,18:00,オリックス,11,ソフトバンク,京セラD大阪,2020-10-15 18:00:00,12,20202764
598,18:00,DeNA,03,巨人,横浜,2020-10-16 18:00:00,01,20202765
599,18:00,阪神,05,ヤクルト,甲子園,2020-10-16 18:00:00,02,20202766
600,18:00,広島,06,中日,マツダスタジアム,2020-10-16 18:00:00,04,20202767
601,18:00,西武,07,オリックス,メットライフ,2020-10-16 18:00:00,11,20202768
602,18:00,ロッテ,09,日本ハム,ZOZOマリン,2020-10-16 18:00:00,08,20202769
603,18:00,ソフトバンク,12,楽天,PayPayドーム,2020-10-16 18:00:00,10,20202770
604,14:00,広島,06,中日,マツダスタジアム,2020-10-17 14:00:00,04,20202773
605,14:00,西武,07,オリックス,メットライフ,2020-10-17 14:00:00,11,20202774
606,14:00,ソフトバンク,12,楽天,PayPayドーム,2020-10-17 14:00:00,10,20202776
607,13:30,広島,06,中日,マツダスタジアム,2020-10-18 13:30:00,04,20202779
608,14:00,DeNA,03,巨人,横浜,2020-10-18 14:00:00,01,20202777
609,14:00,阪神,05,ヤクルト,甲子園,2020-10-18 14:00:00,02,20202778
610,13:00,西武,07,オリックス,メットライフ,2020-10-18 13:00:00,11,20202780
611,13:00,ロッテ,09,日本ハム,ZOZOマリン,2020-10-18 13:00:00,08,20202781
612,13:00,ソフトバンク,12,楽天,PayPayドーム,2020-10-18 13:00:00,10,20202782
613,18:00,阪神,05,ヤクルト,甲子園,2020-10-19 18:00:00,02,20203319
614,18:00,ヤクルト,02,巨人,神宮,2020-10-20 18:00:00,01,20202783
615,18:00,中日,04,DeNA,ナゴヤドーム,2020-10-20 18:00:00,03,20202784
616,18:00,阪神,05,広島,甲子園,2020-10-20 18:00:00,06,20202785
617,18:00,日本ハム,08,ソフトバンク,札幌ドーム,2020-10-20 18:00:00,12,20202786
618,18:00,楽天,10,オリックス,楽天生命パーク,2020-10-20 18:00:00,11,20202787
619,18:00,西武,07,ロッテ,メットライフ,2020-10-20 18:00:00,09,20202788
620,18:00,ヤクルト,02,巨人,神宮,2020-10-21 18:00:00,01,20202789
621,18:00,中日,04,DeNA,ナゴヤドーム,2020-10-21 18:00:00,03,20202790
622,18:00,阪神,05,広島,甲子園,2020-10-21 18:00:00,06,20202791
623,18:00,日本ハム,08,ソフトバンク,札幌ドーム,2020-10-21 18:00:00,12,20202792
624,18:00,楽天,10,オリックス,楽天生命パーク,2020-10-21 18:00:00,11,20202793
625,18:00,西武,07,ロッテ,メットライフ,2020-10-21 18:00:00,09,20202794
626,18:00,ヤクルト,02,巨人,神宮,2020-10-22 18:00:00,01,20202795
627,18:00,中日,04,DeNA,ナゴヤドーム,2020-10-22 18:00:00,03,20202796
628,18:00,阪神,05,広島,甲子園,2020-10-22 18:00:00,06,20202797
629,18:00,日本ハム,08,ソフトバンク,札幌ドーム,2020-10-22 18:00:00,12,20202798
630,18:00,楽天,10,オリックス,楽天生命パーク,2020-10-22 18:00:00,11,20202799
631,18:00,西武,07,ロッテ,メットライフ,2020-10-22 18:00:00,09,20202800
632,18:00,巨人,01,阪神,東京ドーム,2020-10-23 18:00:00,05,20202801
